NA,NA,NA,-3.964765,-3.985507,-4.028378,-4.053598,-4.034978,-3.978739,-3.882353,-3.75226,-3.586446,-3.372409,-3.121866,-2.873337,-2.616256,-2.337246,-2.033844,-1.721759,-1.396916,-1.051384,-0.6938939,-0.3248886,6.347452E-02,0.4523381,0.8394885,1.212877,1.535389,1.8131,2.053816,2.26536,2.458363,2.638215,2.811899,2.984391,3.154049,3.328086,3.508878,3.684076,3.829938,3.931998,3.990424,4.015319,4.008897,3.973338,3.921328,3.880449,3.85852,3.838155,3.811453,3.782115,3.746498,3.698522,3.628256,3.542184,3.460834,3.391248,3.329754,3.269204,3.206863,3.149107,3.099709,3.061,3.028155,2.991459,2.949471,2.907046,2.868472,2.842817,2.829771,2.82991,2.832561,2.811071,2.755802,2.682658,2.594282,2.485311,2.346968,2.191952,2.054588,1.936673,1.822414,1.703038,1.572976,1.430806,1.287739,1.124164,0.9354627,0.7207268,0.4905714,0.2535829,2.492498E-02,-0.1973083,-0.3958558,-0.5757713,-0.7554141,-0.9355718,-1.11166,-1.292862,-1.499167,-1.727824,-1.958466,-2.17529,-2.38267,-2.54673,-2.695854,-2.805065,-2.834593,-2.800327,-2.693163,-2.503139,-2.261168,-1.954235,-1.554641,-1.067866,-0.5679575,-0.1570956,0.1154666,NA,NA,NA
NA,NA,NA,-4.103229,-4.124958,-4.160142,-4.168707,-4.133183,-4.062275,-3.948748,-3.802429,-3.623154,-3.39056,-3.115536,-2.834168,-2.536735,-2.226067,-1.904879,-1.581534,-1.252563,-0.9023774,-0.5304189,-0.1519869,0.2405746,0.6352345,1.023087,1.386599,1.696,1.971097,2.220195,2.437914,2.629019,2.797285,2.956014,3.114393,3.268835,3.422087,3.583443,3.744235,3.883778,3.979468,4.030877,4.052328,4.042534,3.99969,3.932148,3.876219,3.840735,3.810602,3.774554,3.73659,3.692716,3.642156,3.576017,3.496138,3.420919,3.352181,3.28949,3.225881,3.162572,3.105301,3.054906,3.014978,2.98123,2.941616,2.898476,2.853444,2.808251,2.778726,2.758334,2.749662,2.742117,2.713984,2.65957,2.589867,2.509598,2.405506,2.280032,2.14543,2.023012,1.916754,1.814118,1.713965,1.599009,1.464973,1.327282,1.168264,0.9870694,0.7896087,0.5764515,0.3548516,0.1402871,-7.004558E-02,-0.2590294,-0.4256444,-0.5916106,-0.7546758,-0.9083833,-1.062184,-1.240966,-1.440152,-1.640956,-1.826571,-2.000374,-2.139428,-2.265406,-2.365286,-2.381834,-2.33029,-2.208851,-2.01541,-1.772549,-1.465023,-1.065671,-0.5932664,-0.1058088,0.2960042,0.5621471,NA,NA,NA
NA,NA,NA,-4.158216,-4.178279,-4.209712,-4.211105,-4.170482,-4.089554,-3.95757,-3.795978,-3.606839,-3.366766,-3.079419,-2.768637,-2.435643,-2.096955,-1.759239,-1.430443,-1.101747,-0.7484247,-0.3703372,1.001863E-02,0.3989621,0.7894852,1.171849,1.520661,1.820032,2.100228,2.357643,2.583452,2.773297,2.929827,3.072127,3.212865,3.347432,3.475987,3.609969,3.752253,3.882123,3.972475,4.019685,4.035261,4.018386,3.973387,3.904817,3.839483,3.788178,3.743729,3.692995,3.641024,3.58667,3.52941,3.464635,3.396319,3.331102,3.264634,3.199264,3.130433,3.06849,3.017991,2.970095,2.931595,2.897798,2.857071,2.811601,2.759947,2.70499,2.667839,2.637203,2.616132,2.593271,2.556888,2.507551,2.44517,2.375493,2.281041,2.170621,2.053043,1.943775,1.848618,1.758877,1.671843,1.566446,1.443417,1.319382,1.164785,0.9939645,0.8176512,0.6297447,0.4335794,0.237891,3.630309E-02,-0.1451014,-0.3041018,-0.4552612,-0.6025649,-0.7381173,-0.8700177,-1.012247,-1.172978,-1.340715,-1.503883,-1.648801,-1.769344,-1.871746,-1.953675,-1.951437,-1.885357,-1.752656,-1.55689,-1.305588,-0.9874198,-0.5798653,-0.1168842,0.3678179,0.7694636,1.040824,NA,NA,NA
NA,NA,NA,-4.139499,-4.159677,-4.191945,-4.19124,-4.141843,-4.045036,-3.898611,-3.726583,-3.52911,-3.28335,-2.983796,-2.6514,-2.298298,-1.943309,-1.591647,-1.260573,-0.9331418,-0.5780803,-0.2000224,0.1791126,0.5589789,0.9398816,1.308968,1.643642,1.943913,2.228775,2.484632,2.713354,2.903548,3.053576,3.184928,3.309904,3.422606,3.527178,3.63408,3.755208,3.868957,3.95417,3.998299,4.0052,3.977862,3.928545,3.86057,3.789873,3.726964,3.668215,3.605492,3.540533,3.474804,3.408736,3.344929,3.285875,3.227133,3.160218,3.091788,3.021135,2.961648,2.914152,2.869108,2.831886,2.796624,2.755438,2.706724,2.645129,2.580435,2.533043,2.496178,2.468973,2.434371,2.393205,2.344831,2.287575,2.224478,2.144276,2.047011,1.93989,1.838371,1.754925,1.678959,1.597121,1.499965,1.393649,1.284345,1.138465,0.9832799,0.8279147,0.663754,0.4948827,0.3165409,0.1297237,-0.0363376,-0.1869571,-0.3272954,-0.4617029,-0.5820876,-0.6953719,-0.8088026,-0.9296939,-1.05652,-1.19163,-1.313897,-1.418983,-1.49958,-1.55878,-1.539096,-1.461788,-1.320588,-1.118365,-0.8487554,-0.5076897,-0.090043,0.3677904,0.8530866,1.257638,1.528132,NA,NA,NA
NA,NA,NA,-4.051512,-4.069304,-4.09866,-4.093434,-4.034824,-3.927348,-3.773825,-3.593012,-3.382803,-3.127406,-2.823349,-2.482722,-2.11886,-1.748492,-1.381806,-1.045184,-0.7130103,-0.3580287,1.044826E-02,0.3791117,0.7470641,1.113446,1.463769,1.789266,2.093891,2.374622,2.621906,2.847545,3.039856,3.189333,3.317208,3.428134,3.522947,3.605884,3.687677,3.785368,3.882445,3.957697,3.994627,3.990502,3.955168,3.901814,3.830566,3.756267,3.688222,3.616544,3.542211,3.464339,3.387722,3.314966,3.247072,3.187237,3.127778,3.059934,2.989434,2.920419,2.862025,2.815673,2.773032,2.734926,2.696888,2.651644,2.594098,2.523713,2.456427,2.404071,2.365959,2.335615,2.297872,2.254207,2.201901,2.142996,2.079493,2.007198,1.916423,1.815934,1.725558,1.651746,1.579931,1.502891,1.41659,1.324785,1.22481,1.091068,0.9535416,0.8203284,0.6776602,0.5333848,0.3706256,0.2020999,6.432358E-02,-7.263663E-02,-0.2050092,-0.3240322,-0.4267952,-0.5230898,-0.6174349,-0.710626,-0.8030324,-0.9012535,-0.9960985,-1.077936,-1.139254,-1.176697,-1.141012,-1.053732,-0.9061916,-0.6879138,-0.3949936,-3.332307E-02,0.3872001,0.8471026,1.333768,1.735385,1.990875,NA,NA,NA
NA,NA,NA,-3.905568,-3.917403,-3.937438,-3.921153,-3.852256,-3.736694,-3.576736,-3.390403,-3.171947,-2.909545,-2.602747,-2.26054,-1.892982,-1.518005,-1.135386,-0.7854851,-0.44474,-9.477579E-02,0.2558326,0.605065,0.9589286,1.307993,1.639397,1.95723,2.2635,2.538472,2.776919,2.995346,3.183736,3.327825,3.449808,3.548641,3.626916,3.686628,3.749331,3.829068,3.913646,3.974455,4.000214,3.987525,3.948552,3.892492,3.818628,3.743686,3.672378,3.588404,3.499807,3.405461,3.31838,3.239862,3.16455,3.094951,3.030375,2.960382,2.893874,2.831104,2.77351,2.725607,2.684909,2.643877,2.597894,2.544027,2.478913,2.407092,2.343884,2.291871,2.253509,2.223988,2.188013,2.141255,2.081206,2.016667,1.94828,1.875388,1.787238,1.695298,1.615808,1.547035,1.479962,1.410722,1.333815,1.246429,1.146417,1.024999,0.9024346,0.7869866,0.6658748,0.544485,0.4029706,0.2580622,0.1472581,3.165997E-02,-8.614217E-02,-0.1902895,-0.2777651,-0.3548171,-0.4321267,-0.5055527,-0.5723374,-0.6374593,-0.7005783,-0.7494604,-0.7884225,-0.80115,-0.7516244,-0.6494041,-0.4883795,-0.2526011,5.627067E-02,0.4266661,0.8449005,1.312272,1.798449,2.189387,2.430902,NA,NA,NA
NA,NA,NA,-3.719791,-3.723947,-3.728741,-3.697932,-3.616824,-3.487993,-3.32042,-3.131895,-2.909587,-2.64193,-2.338552,-2.00079,-1.640407,-1.266667,-0.8768041,-0.5213631,-0.1734234,0.1758328,0.507637,0.8359112,1.171203,1.4979,1.815339,2.12798,2.429032,2.69476,2.923645,3.129994,3.306123,3.4429,3.557536,3.647308,3.711813,3.758412,3.806593,3.869122,3.934856,3.978349,3.992843,3.975528,3.936049,3.881854,3.80996,3.736353,3.658525,3.561324,3.455154,3.345901,3.249378,3.159455,3.073939,2.99679,2.930153,2.863107,2.8006,2.738184,2.676489,2.62624,2.587819,2.543082,2.485932,2.420895,2.349359,2.27827,2.214536,2.165072,2.131096,2.10719,2.074541,2.029552,1.969339,1.90211,1.826634,1.748833,1.664665,1.582749,1.514524,1.453938,1.395777,1.330036,1.248782,1.154256,1.04885,0.9378582,0.8277473,0.7253263,0.6258367,0.5268281,0.4163698,0.3035113,0.2129924,0.1152146,1.485494E-02,-7.373824E-02,-0.1467215,-0.2071662,-0.2651141,-0.3146591,-0.3594548,-0.400597,-0.4349271,-0.4535925,-0.4653742,-0.446718,-0.3754486,-0.2550031,-7.177695E-02,0.1764602,0.4912536,0.8616822,1.277489,1.750852,2.235021,2.618179,2.858208,NA,NA,NA
NA,NA,NA,-3.509597,-3.508337,-3.498878,-3.4492,-3.348231,-3.19987,-3.023909,-2.835858,-2.619196,-2.358318,-2.059012,-1.732424,-1.388047,-1.023813,-0.6392734,-0.2877713,5.712337E-02,0.4062395,0.7338241,1.048055,1.361043,1.669258,1.975275,2.274737,2.561296,2.817093,3.039334,3.233738,3.395267,3.521121,3.625512,3.708616,3.7652,3.806383,3.843931,3.890448,3.936355,3.963291,3.964279,3.942416,3.902434,3.850394,3.784206,3.707938,3.620212,3.51136,3.390456,3.270703,3.161082,3.058022,2.964742,2.886208,2.820556,2.754743,2.68907,2.61892,2.549019,2.49076,2.446532,2.397003,2.334639,2.263444,2.189342,2.115939,2.048858,2.002423,1.977888,1.960566,1.933995,1.896371,1.842232,1.773854,1.695644,1.616955,1.54089,1.473015,1.41617,1.365262,1.312004,1.239114,1.145879,1.043643,0.9383392,0.8375245,0.7382637,0.6462523,0.5681021,0.4906612,0.4095417,0.3291646,0.2578413,0.1759898,9.198923E-02,1.837063E-02,-0.0425648,-8.873027E-02,-0.1274818,-0.1513234,-0.1714471,-0.189467,-0.1995869,-0.1974357,-0.1763018,-0.1206832,-2.092724E-02,0.1226218,0.3317726,0.5892938,0.9014229,1.270439,1.690059,2.16733,2.650819,3.032359,3.276856,NA,NA,NA
NA,NA,NA,-3.281164,-3.277408,-3.253816,-3.181481,-3.056119,-2.895445,-2.718885,-2.534158,-2.322323,-2.069815,-1.785965,-1.4838,-1.159527,-0.8060367,-0.4387152,-9.511944E-02,0.2466238,0.5974211,0.9273577,1.233716,1.530679,1.824391,2.112598,2.392503,2.659545,2.897627,3.108908,3.294932,3.451356,3.571468,3.662649,3.738383,3.78987,3.823346,3.848248,3.880782,3.91297,3.924861,3.913571,3.885069,3.842318,3.790581,3.724844,3.642251,3.53904,3.416386,3.285232,3.156368,3.03338,2.92387,2.832227,2.750724,2.680049,2.61061,2.53907,2.461186,2.38063,2.312452,2.259186,2.208998,2.147779,2.076034,1.999872,1.925423,1.861372,1.820567,1.802352,1.787112,1.76244,1.725423,1.675993,1.610213,1.540387,1.474364,1.408681,1.35053,1.30258,1.257381,1.202655,1.123359,1.024381,0.9236361,0.82731,0.7344573,0.6433201,0.5666445,0.5085827,0.4473614,0.3850896,0.3282599,0.2768338,0.2144972,0.1482471,0.0886604,3.837869E-02,7.800316E-03,-7.780994E-03,-9.195473E-03,-9.472277E-03,-4.848088E-03,1.301548E-02,4.043434E-02,9.545115E-02,0.1888987,0.32345,0.4954717,0.7222313,0.9872589,1.295313,1.662743,2.086449,2.57132,3.066134,3.45452,3.711302,NA,NA,NA
NA,NA,NA,-3.026515,-3.019659,-2.98535,-2.898574,-2.760094,-2.597017,-2.427277,-2.249393,-2.040385,-1.795581,-1.535717,-1.262775,-0.9592078,-0.6249103,-0.2791186,5.872161E-02,0.4009355,0.7556502,1.089057,1.39099,1.67997,1.959172,2.23122,2.494007,2.740185,2.959474,3.155907,3.335176,3.4925,3.605886,3.680869,3.740265,3.782869,3.806113,3.819429,3.840098,3.863209,3.860798,3.836725,3.798,3.751206,3.694925,3.620654,3.525029,3.405097,3.274899,3.140158,3.002362,2.87224,2.764,2.668399,2.575981,2.497978,2.427599,2.352936,2.268826,2.178381,2.103612,2.047278,1.997322,1.938539,1.866216,1.790419,1.722668,1.666828,1.628091,1.610145,1.591881,1.562362,1.519953,1.475449,1.42036,1.362731,1.309905,1.253773,1.202637,1.161457,1.119146,1.064511,0.9850535,0.8931243,0.8050161,0.7201219,0.6339091,0.5549554,0.4973891,0.4530001,0.3986379,0.3462147,0.3051967,0.2697437,0.2312067,0.1879015,0.1436685,0.106196,9.331334E-02,0.1023902,0.1176386,0.1313272,0.1571117,0.2075289,0.2726642,0.3703291,0.5028078,0.6694317,0.8623245,1.095294,1.367754,1.678088,2.047942,2.47553,2.974149,3.484427,3.891719,4.168568,NA,NA,NA
